일자,요일,본사정원수,본사휴가자수,본사출장자수,야근자수,재택근무자수,조식메뉴,중식메뉴,석식메뉴,중식계,석식계,dayofweek,month,yearmonth,출근인원,중식비율,석식비율,중식 New,석식 New,중식 diff,석식 diff,강수량,시간
2020-04-29,수,2962,221,250,0,396.0,"모닝롤/ 크로아상샌드위치 우유/주스 계란후라이 누룽지탕/쌀밥 시금치샐러드 콩가루배춧국  콩나물간장조림  포기김치 (배추,고추가루:국내산) ","새우날치알볶음밥 (쌀,돈민찌:국내산) 쌀국수(숙주들어감)  장어구이*소스  춘권튀김*칠리드레질  오이무초무침 망고,복숭아아이스티 배추김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 홍합무우국  로제찜닭*마늘빵  계란장조림 (2/1컷팅해서-고명) 숙주미나리무침 연근흑임자샐러드 배추김치 (고추가루:중국산) ",680,192,2,4,2020-04,2095,0.324582338902148,0.09164677804295943,False,False,False,False,0,12:00
2020-05-04,월,2962,1113,117,91,189.0,"모닝롤/애플파이  우유/주스 계란후라이 누룽지탕/쌀밥 바나나베이비샐러드 소고기무우국  방울양배추베이컨볶음  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 버섯들깨국  삼겹살더덕고추장구이  곰취,명이나물-장아찌  콩나물부추무침 청,적포도,오렌지주스 배추김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 다슬기아욱국  갈릭파닭  돈채호박볶음  짠지오이무침 요구르트 포기김치 (배추,고추가루:국내산) ",504,123,0,5,2020-05,1543,0.32663642255346725,0.0797148412184057,False,False,False,False,0,12:00
2020-05-06,수,2962,104,177,2,291.0,"모닝롤/생크림와플  우유/주스 계란후라이 녹두죽/쌀밥 비타민샐러드 호박새우젓국  브로콜리감자볶음  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 왕갈비탕  해물전  쫄면야채무침  꼬시래기무초무침 황도샐러드,포도주스 석박지 고추가루:중국산) ","땡초주먹밥 (쌀,현미,흑미:국내산) 근대두부된장국  치킨텐더  루꼴라샐러드  쫑상추새콤무침 망고주스 포기김치 (배추,고추가루:국내산) ",1254,495,2,5,2020-05,2390,0.5246861924686193,0.20711297071129708,False,False,False,False,0,12:00
2020-05-07,목,2962,76,236,577,285.0,"모닝롤/치즈프레즐  우유/주스 계란후라이/구운계란 누룽지탕/쌀밥 과일샐러드 홍합살미역국  미나리숙주무침  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 냉메밀소바  히레카츠*소스  견과류연근조림  양배추채무침 과일,프로바이오틱 포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 우삼겹부대찌개  조기구이  수제어묵볶음  섬초무침  배추겉절이 고추가루:중국산) ",959,462,3,5,2020-05,2365,0.4054968287526427,0.19534883720930232,False,False,False,False,0,12:00
2020-05-08,금,2962,153,265,0,246.0,"모닝롤/연유후레쉬  우유/주스 계란후라이 새알팥죽/쌀밥 양상추샐러드 오징어콩나물국  고사리들깨나물  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 아욱수제비국  해물섞어찜  크레미계란말이  통오이고추무침 치커리유자샐러드,알로에주스 깍두기 고추가루:중국산) ","김치볶음밥 (쌀,현미,흑미:국내산) 유부된장국  새우로제파스타  계란후라이  취나물무침 요구르트 포기김치 (배추,고추가루:국내산) ",620,371,4,5,2020-05,2298,0.26979982593559615,0.16144473455178415,False,False,False,False,0,12:00
2020-05-11,월,2962,94,195,659,245.0,"모닝롤/고구마파이  우유/주스 계란후라이 누룽지탕/쌀밥 양상추샐러드*오렌지D 조랭이떡국  죽순버섯볶음  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 돈육김치찌개 (돈육:국내산) 냉족발야채무침  두부참치조림 (콩:중국산) 새송이*가지구이/양념 사과,마시는요거트 백김치 (배추,고추가루:국내산) ","부채살오므라이스 (쌀,현미,흑미:국내산) 가쓰오장국  닭윙강정튀김 (닭:국내산) 새우미역초무침  파인애플주스  포기김치 (배추,고추가루:국내산) ",1249,599,0,5,2020-05,2428,0.5144151565074135,0.24670510708401977,False,False,False,True,0,12:00
2020-05-12,화,2962,67,230,690,250.0,"모닝롤/토마토샌드  우유/주스 계란후라이 단호박죽/쌀밥 베이비샐러드*석류D 시금치된장국  들기름무채볶음  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 열무물국수  소갈비찜 (소갈비:호주산) 오징어링,새우튀김  호박숙*양념장 꽃맛살과일샐러드 포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 전주식콩나물국 *도시락김 안동찜닭 (닭:국내산) 가자미구이  브로컬리초회  포기김치 (배추,고추가루:국내산) ",968,486,1,5,2020-05,2415,0.40082815734989646,0.20124223602484473,False,False,False,False,0,12:00
2020-05-13,수,2962,68,242,0,236.0,"모닝롤/롤케익  우유/주스 계란후라이 새우야채죽/쌀밥 비타민샐러드*요거트D 건새우무채국  두부계란전*양념장 (콩:중국산) 포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 닭개장 (닭:국내산) 떡갈비 (돈육,소고기:국내산) 골뱅이야채무침  감자채볶음 인절미츄러스맛탕,배즙 포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 얼큰동태탕 (동태:러시아산) 물만두탕수*소스  닭가슴살장조림 (닭:국내산) 오이선  포기김치 (배추,고추가루:국내산) ",844,403,2,5,2020-05,2416,0.34933774834437087,0.1668046357615894,False,False,False,False,0,12:00
2020-05-14,목,2962,71,281,488,212.0,"모닝롤/프렌치토스트  우유/주스 계란후라이/구운계란 누룽지탕/쌀밥 양상추샐러드*오리엔탈D 맑은조개탕  시금치두부무침  포기김치 (배추,고추가루:국내산) ","소고기콩나물밥*양념 (쌀,현미,흑미:국내산) 들깨미역국  바싹불고기*양파초절임  야채스틱*견과쌈장  고추장누들떡볶이 파인애플,요플레 포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 삼선짬뽕국*칼국수  춘장돈육볶음 (돈육:국내산) 어묵잡채볶음  참나물무침  배추겉절이 고추가루:중국산) ",793,424,3,5,2020-05,2398,0.33069224353628024,0.176814011676397,False,False,False,False,0,12:00
2020-05-15,금,2962,161,296,0,201.0,"모닝롤/조각케익  우유/주스 계란후라이 소고기죽/쌀밥 양상추샐러드*유자D 감자양파국  치커리오이무침  포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 유부주머니된장국  생선까스*타르  블랙페퍼쉬림프  꽈리고추찹쌀무침 해초샐러드,사과즙 포기김치 (배추,고추가루:국내산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 계란파국  매운등뼈조림  동그랑땡전  부추팽이무침  포기김치 (배추,고추가루:국내산) ",614,265,4,5,2020-05,2304,0.2664930555555556,0.1150173611111111,False,False,False,False,1,12:00
2020-05-18,월,2962,96,223,701,246.0,"모닝롤/단호박찐빵  우유/주스 계란후라이 누룽지탕/쌀밥  떡국  건파래무침  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 연두부탕 (콩:중국산) 제육볶음 (돈육:국내산) 시금치프리타타  모듬쌈*쌈장  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 아욱국  깐풍기 (닭:국내산) 깻잎전  사과오이생채  포기김치 (배추국내,고추가루:중국산) ",1141,573,0,5,2020-05,2397,0.476011681268252,0.2390488110137672,False,False,False,False,0,12:00
2020-05-19,화,2962,78,235,617,237.0,"모닝롤/크래미샌드  우유/주스 계란후라이 쇠고기죽/쌀밥 (쇠고기:호주산) 새우완자국  아삭고추무침  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 들깨수제비  닭볶음탕 (닭:국내산) 도토리묵무침  명엽채볶음  포기김치 (배추국내,고추가루:중국산) ","계란김밥 (쌀,현미,흑미:국내산) 모듬어묵탕  고구마맛탕  꽃맛살샐러드  배/ 음료  깍두기 (배추국내,고추가루:중국산) ",935,440,1,5,2020-05,2412,0.3876451077943615,0.1824212271973466,False,False,False,False,0,12:00
2020-05-20,수,2962,71,243,0,258.0,"모닝롤/허니브레드  우유/주스 계란후라이 녹두죽/쌀밥  옹심이만두국  취나물된장무침  포기김치 (배추국내,고추가루:중국산) ","닭살카레라이스 (쌀,닭:국내산) 미역미소시루  후르츠탕수육 (돈육:국내산) 비빔메밀면  견과류멸치볶음  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 매운버섯국 (우양지:호주산) 고등어구이 (고등어:국내산) 돈육잡채 (돈육채:국내산) 치커리깨소스무침  포기김치 (배추국내,고추가루:중국산) ",791,336,2,5,2020-05,2390,0.3309623430962343,0.14058577405857742,False,False,True,False,0,12:00
2020-05-21,목,2962,63,269,474,218.0,"모닝롤/참치샌드  우유/주스 스크램블에그 누룽지탕/쌀밥  오징어무국 (오징어:페루산) 쥐포무침  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 차돌된장찌개 (차돌:미국산) 주꾸미볶음  두부스테이크 (콩:중국산) 청경채만다린생채  포기김치 (배추국내,고추가루:중국산) ","야채볶음밥 (쌀,현미,흑미:국내산) 김치우동  또띠아피자  비타민흑임자샐러드  수제오이피클  포기김치 (배추국내,고추가루:중국산) ",653,445,3,5,2020-05,2412,0.2707296849087894,0.18449419568822553,False,False,False,False,0,12:00
2020-05-22,금,2962,226,277,0,206.0,"모닝롤/베이글  우유/주스 계란후라이 닭죽/쌀밥 (닭:국내산) 꽃게탕  건새우마늘쫑볶음  포기김치 (배추국내,고추가루:중국산) ","소불고기덮밥 (쌀:국내산,소고기:호주) 맑은국  야채비빔만두  어묵볶음  땅콩조림  배추겉절이 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 된장찌개  고구마까스*소스  샐러리샐러드  김구이*양념장  포기김치 (배추국내,고추가루:중국산) ",512,291,4,5,2020-05,2253,0.2272525521526853,0.12916111850865514,False,False,False,False,0,12:00
2020-05-25,월,2962,98,206,732,229.0,"모닝롤/꿀호떡  우유/주스 계란후라이 누룽지탕/쌀밥  북어해장국  열무나물  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 매콤콩나물국  짬뽕불고기  연두부*장  쫑상추무침  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 소고기된장찌개  해물누룽지탕  김치고기전  매운콩나물무침  포기김치 (배추국내,고추가루:중국산) ",1062,488,0,5,2020-05,2429,0.43721696171263896,0.20090572251955538,False,False,False,False,0,12:00
2020-05-26,화,2962,70,220,649,200.0,"모닝롤/고구마샌드  우유/주스 계란후라이 야채죽/쌀밥 (쇠고기:호주산) 맑은꽃게탕  느타리버섯볶음  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 시래기국  고추잡채*꽃빵  동그랑땡구이  청경채겉절이  포기김치 (배추국내,고추가루:중국산) ","김밥볶음밥 (쌀,현미,흑미:국내산) 미소장국  로제파스타  회오리감자  상추부추무침  포기김치 (배추국내,고추가루:중국산) ",781,502,1,5,2020-05,2472,0.31593851132686085,0.20307443365695793,False,False,False,False,0,12:00
2020-05-27,수,2962,65,234,2,235.0,"모닝롤/애플파이  우유/주스 계란후라이 참치죽/쌀밥  두부김치국  감자조림  포기김치 (배추국내,고추가루:중국산) ","곤드레밥*양념장 (쌀,닭:국내산) 무채국  꽁치한마리구이  만두탕수육  쨔샤이무침  열무김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 도토리묵냉국  돼지갈비찜  감자프리타타  오이도라지무침  포기김치 (배추국내,고추가루:중국산) ",704,339,2,5,2020-05,2428,0.2899505766062603,0.13962108731466227,False,False,False,False,0,12:00
2020-05-28,목,2962,66,270,431,212.0,"모닝롤/치킨샌드  우유/주스 스크램블에그 누룽지탕/쌀밥  올챙이만두국  무생채  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 콩비지찌개  오징어볶음  옥수수계란찜  간장깻잎지  깍두기 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 돼지국밥  고추튀김  야채스틱/부추무침  음료  포기김치 (배추국내,고추가루:중국산) ",662,361,3,5,2020-05,2414,0.2742336371168186,0.1495443247721624,False,False,False,False,0,12:00
2020-05-29,금,2962,236,284,1,202.0,"모닝롤/와플  우유/주스 계란후라이 해물죽/쌀밥 (닭:국내산) 동태탕  칠리소스두부브로컬리볶음  포기김치 (배추국내,고추가루:중국산) ","마파두부덮밥 (쌀:국내산,소고기:호주) 유부장국  레몬유린기  두릅소고기샐러드  오이지무침  배추겉절이 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 해물순두부국  닭가슴살겨자무침  메밀전병만두  가지나물  포기김치 (배추국내,고추가루:중국산) ",450,235,4,5,2020-05,2240,0.20089285714285715,0.10491071428571429,False,False,False,False,0,12:00
2020-06-01,월,2956,109,185,612,215.0,"모닝롤/찐빵  우유/주스 계란후라이 누룽지탕/쌀밥  피바지락국  진미채볶음  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 소고기미역국  닭갈비  콩나물잡채  셀프무쌈말이  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 청국장찌개  소고기불고기  실곤약야채무침  감자채볶음  포기김치 (배추국내,고추가루:중국산) ",1114,463,0,6,2020-06,2447,0.45525132815692687,0.18921127911728647,False,False,False,False,0,12:00
2020-06-02,화,2956,64,231,605,213.0,"모닝롤/식빵피자  우유/주스 계란후라이 소고기죽/쌀밥 (쇠고기:호주산) 수제비국  김구이  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 된장찌개  돈육고추장볶음  사각어묵무침  모듬야채쌈  포기김치 (배추국내,고추가루:중국산) ","유부초밥 (쌀:국내산) 새우튀김우동  과일샐러드  찐옥수수  단무지  포기김치 (배추,고추가루:국내산) ",761,434,1,6,2020-06,2448,0.31086601307189543,0.1772875816993464,False,False,False,False,0,12:00
2020-06-03,수,2956,63,251,0,191.0,"모닝롤/크로와상  우유/주스 계란후라이 팥죽/쌀밥  시래기국  쑥갓겉절이  포기김치 (배추국내,고추가루:중국산) ",열무보리비빔밥/강된장 (쌀:국내산) 가쯔오장국  깐풍육 (돈육:국내산) 시저샐러드  매실짱아찌  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 닭곰탕  류산슬  비엔나감자구이  미역초무침  포기김치 (배추국내,고추가루:중국산) ",693,374,2,6,2020-06,2451,0.2827417380660955,0.1525907792737658,False,False,False,False,0,12:00
2020-06-04,목,2956,71,284,403,208.0,"모닝롤/바나나샌드  우유/주스 스크램블에그 누룽지탕/쌀밥  어묵국  오이사과무침  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 육개장  소고기장조림  녹두전  비름나물  포기김치 (배추국내,고추가루:중국산) ","쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 감자국  미트볼조림  브로컬리오징어숙회  부추오리엔탈무침  포기김치 (배추국내,고추가루:중국산) ",657,353,3,6,2020-06,2393,0.2745507730881738,0.14751358127872963,False,False,False,False,0,12:00
2020-06-05,금,2956,233,291,0,176.0,"모닝롤/애플잼쿠키  우유/주스 계란후라이 김치죽/쌀밥  고추장찌개  치커리유자무침  포기김치 (배추국내,고추가루:중국산) ",베이컨김치볶음밥 (쌀:국내산) 냉모밀국수  해물부추전  야채고로케  수박  깍두기 (김치:국내산) ,"쌀밥/잡곡밥 (쌀,현미,흑미:국내산) 오징어국  매운닭찜  도토리묵야채무침  멸치볶음  포기김치 (배추국내,고추가루:중국산) ",505,251,4,6,2020-06,2256,0.22384751773049646,0.11125886524822695,False,False,False,False,0,12:00
